date,feature,prediction,label,segment
2026-06-01,-1.5571063386703037,0.03634871798548419,0,prime
2026-06-01,0.6809832758194978,1.0,1,prime
2026-06-01,-0.35347761581367076,0.09465775767092448,0,prime
2026-06-01,-1.092764992430086,0.08487836022902415,0,prime
2026-06-01,-0.6805148108055055,0.05532973767876263,0,prime
2026-06-01,0.29317631491893853,0.9096103139828071,1,subprime
2026-06-01,1.2106801333378123,0.004370352441383903,0,subprime
2026-06-01,0.1292242868697016,0.019037623437012683,0,prime
2026-06-01,0.5545446146271872,0.1144347065445272,0,prime
2026-06-01,0.7622159384623519,0.952592959084235,1,prime
2026-06-01,1.604929096775881,0.0,0,subprime
2026-06-01,0.6426418845433448,0.9323243395717593,1,prime
2026-06-01,0.1767795036065094,0.09085712052969835,0,prime
2026-06-01,-0.21435437482753084,0.94024803822338,1,prime
2026-06-01,1.0701838192090214,1.0,1,subprime
2026-06-01,-0.4062523514765068,0.14732806370056617,0,subprime
2026-06-01,-0.16844497313864898,0.9098022790343464,1,prime
2026-06-01,-0.37770908073755377,1.0,1,subprime
2026-06-01,-0.31712447263726384,0.11600078027189172,0,prime
2026-06-01,-3.5122208840475677,0.9633542526204524,1,subprime
2026-06-01,-2.4066227289610893,0.0,0,prime
2026-06-01,0.7872083298531352,0.9826906252344352,1,prime
2026-06-01,0.5686224753929767,0.9303118286157804,1,prime
2026-06-01,1.3387352613868115,0.886190375779949,1,subprime
2026-06-01,1.9949989610674435,0.9762961233720959,1,subprime
2026-06-01,-0.5607059606898354,0.015733063893939615,0,prime
2026-06-01,2.340821834789296,0.0,0,prime
2026-06-01,0.40032813539570217,0.0,0,prime
2026-06-01,0.06501052722420196,0.28364100318526164,0,prime
2026-06-01,-1.2140924124834478,0.9447032610352118,1,prime
2026-06-01,0.4872642609647898,0.01853584011951339,0,prime
2026-06-01,-0.3961931210010339,0.7536430733879034,1,subprime
2026-06-01,0.2283355173332789,0.12488911202410084,0,prime
2026-06-01,0.6661902051325702,0.0,0,prime
2026-06-01,-0.17563664361385029,1.0,1,prime
2026-06-01,-0.0065893407963168085,0.0,0,prime
2026-06-01,1.6058961294561453,1.0,1,prime
2026-06-01,0.5973693057385933,0.0,0,subprime
2026-06-01,0.8364957409268112,0.9643133259280451,1,prime
2026-06-01,2.2813167352143107,0.12003420487942495,0,subprime
2026-06-01,-0.5823936432894945,0.06616700425834254,0,prime
2026-06-01,-1.1932810603578627,0.9096536378397719,1,prime
2026-06-01,-0.5038489566511276,0.8287209258598787,1,subprime
2026-06-01,1.1904277975208477,1.0,1,prime
2026-06-01,-1.3335911078039322,0.010598746154908856,0,prime
2026-06-01,-2.5192631471159284,0.9716790535364365,1,subprime
2026-06-01,-0.6316277614438341,0.9621088777418997,1,prime
2026-06-01,0.8772965218502778,1.0,1,prime
2026-06-01,0.6817277497023343,0.0,0,prime
2026-06-01,-0.8083081043318773,0.061176988602714796,0,prime
2026-06-01,0.4439938464513965,0.18722679157819047,0,subprime
2026-06-01,2.646890883633358,0.06697352025252487,0,prime
2026-06-01,-0.09309165710837322,0.8831194769041143,1,prime
2026-06-01,0.5163926515024763,0.9420071569402473,1,prime
2026-06-01,1.2431846749072752,0.8478098032122579,1,prime
