date,feature,prediction,label,segment
2026-06-01,-1.5121138042877165,1.0,1,prime
2026-06-01,0.0233644235184346,0.0,0,prime
2026-06-01,-1.4139965663299547,1.0,1,subprime
2026-06-01,-0.6698556669472272,0.6716331513870268,1,prime
2026-06-01,1.8766468817964665,0.4663479398697986,0,subprime
2026-06-01,-0.2644483566327718,0.798392812306705,0,prime
2026-06-01,0.5506938650842843,0.15743333054916753,0,prime
2026-06-01,1.4052259298397973,0.1588732230540725,0,prime
2026-06-01,0.48098808243348024,0.24251554471299513,0,prime
2026-06-01,1.0119463767797543,0.28097842276479684,0,subprime
2026-06-01,1.610746800129806,0.10834191526371176,0,prime
2026-06-01,0.5706280748779918,0.31909407685876806,0,prime
2026-06-01,-0.09142739495429675,0.2942359188637069,1,subprime
2026-06-01,2.27335107807885,0.8213427069367124,1,prime
2026-06-01,-0.008093103298983618,0.0,0,prime
2026-06-01,-2.9686549897011347,0.0,0,prime
2026-06-01,-1.231672092752683,0.0,0,prime
2026-06-01,-0.7573677334464983,0.3449026328656501,1,prime
2026-06-01,-0.07287549512439369,0.8242518148925606,0,subprime
2026-06-01,-1.7749508141122878,1.0,1,prime
2026-06-01,1.246579767850534,0.0,0,prime
2026-06-01,0.5786366321404827,0.27139935903514134,0,prime
2026-06-01,-1.0248963657551495,0.12931987154654423,1,prime
2026-06-01,-0.5355127881183223,0.8297392539740551,1,prime
2026-06-01,0.45842175197626034,0.25736866868791397,0,prime
2026-06-01,1.0267289738770882,0.0,0,subprime
2026-06-01,0.5126729892551873,0.0863901002700613,0,subprime
2026-06-01,-2.3420200093982984,0.3029346615129041,1,subprime
2026-06-01,0.2829428005932405,0.369222134244265,0,prime
2026-06-01,-0.2820314215022079,0.23047837148012368,0,subprime
2026-06-01,-1.0073994570410265,0.504915023915647,0,subprime
2026-06-01,0.5616945366043339,0.0,0,subprime
2026-06-01,-1.0389423421727029,0.23939469997877805,0,subprime
2026-06-01,0.28235682950458396,0.3768358112936971,1,prime
2026-06-01,0.4331099571834646,1.0,1,subprime
2026-06-01,0.658220098785728,0.5656103497576904,1,prime
2026-06-01,0.3721490287290477,0.9449084378481338,1,prime
2026-06-01,0.5232088663957123,0.1844291420801515,0,prime
2026-06-01,1.4337728565588697,0.0,0,subprime
2026-06-01,0.6268859475433661,0.40194199384168944,0,prime
2026-06-01,-0.40369895558386415,0.6304580156228281,1,prime
2026-06-01,0.09390978645371494,0.9018941426048144,1,prime
2026-06-01,-0.4733151104043935,0.6671248208163001,1,prime
2026-06-01,1.2968329073685845,0.517143613406869,1,prime
2026-06-01,1.6236280925320072,0.25276986183108957,0,prime
2026-06-01,-1.3487547980733732,0.5169890695052091,0,subprime
2026-06-01,-1.0903816822746462,0.23654653674909237,0,prime
2026-06-01,-1.4901161572208286,0.0699314506333101,0,subprime
2026-06-01,1.1735681366164767,1.0,1,prime
2026-06-01,0.6044439677995281,0.2116466501574148,0,prime
2026-06-01,0.43903512859910904,0.8144146355321864,1,subprime
2026-06-01,-1.0357646397698532,0.7805814289784686,0,subprime
2026-06-01,0.01599469419335389,0.4244917482306649,0,prime
2026-06-01,-0.8329726902306487,0.5287445068020602,1,prime
2026-06-01,-2.2196679061242532,0.8131805098101261,0,prime
2026-06-01,-0.7845686999085668,0.26607541829279585,0,prime
2026-06-01,-0.2800456013502917,0.6148155213976398,1,prime
2026-06-01,0.773097848893127,0.4577602397536328,1,prime
2026-06-01,0.32705664953929675,0.2580010043972894,0,subprime
2026-06-01,-1.1734845844466613,0.0,1,prime
2026-06-01,-0.25315936065881445,0.15154768449750372,0,subprime
2026-06-01,0.7894669411785802,1.0,1,prime
2026-06-01,0.453828295476056,0.3171956986590651,0,subprime
2026-06-01,1.3819717865443495,1.0,1,prime
2026-06-01,0.5634540882749233,0.5480282450987507,0,subprime
2026-06-01,-1.1969032513129652,1.0,1,subprime
2026-06-01,0.220048277492793,0.45074891570230025,1,prime
2026-06-01,-0.3284225518713263,0.4591846562943549,0,prime
2026-06-01,-0.64927379738168,0.27090149085030996,0,subprime
2026-06-01,-0.4801425623049844,0.08231606154006235,0,subprime
2026-06-01,0.32732563143022525,0.8653807051738578,0,prime
2026-06-01,-0.9963841220408028,0.6737904015414693,1,subprime
2026-06-01,-1.7341314680078401,0.4919429099410557,0,prime
2026-06-01,0.1762690018212475,0.5118221474051574,0,prime
2026-06-01,-2.027100821732321,0.7256820138372021,0,prime
